"candidato_numero","date_scraped","candidato_estado","id","candidato_nome"
"13211","2011-03-23T08:52:02.221357","CE","60000000444","FRANCISCO CÉLIO DE MELO"
"13601","2011-03-23T08:52:02.234674","CE","60000000446","FRANCISCO EDILENO MATOS"
"13213","2011-03-23T08:52:02.246019","CE","60000000447","FRANCISCO FABIO DE SOUSA GALVÃO"
"13333","2011-03-23T08:52:02.258590","CE","60000000449","FRANCISCO JOSE MENDES DE FREITAS"
"13125","2011-03-23T08:52:02.271448","CE","60000000450","FRANCISCO JOSE PINHEIRO"
"13200","2011-03-23T08:52:02.284246","CE","60000000451","FRANCISCO JOSÉ TEIXEIRA (DEDÉ TEIXEIRA)"
"1333","2011-03-23T08:52:02.295481","CE","60000000184","JOSÉ AIRTON FELIX CIRILO DA SILVA"
"135","2011-03-23T08:52:02.307973","CE","60000000155","JOSE BARROSO PIMENTEL"
"1331","2011-03-23T08:52:02.320344","CE","60000000185","JOSÉ ILÁRIO GONÇALVES MARQUES"
"13999","2011-03-23T08:52:02.333136","CE","60000000460","JOSE JACCIDEY DO MONTE ALVES"
"1351","2011-03-23T08:52:02.344852","CE","60000000186","JOSÉ MARCONDES RODRIGUES DA SILVA"
"13654","2011-03-23T08:52:02.356441","CE","60000000467","JOSÉ NELSON MARTINS DE SOUSA"
"1322","2011-03-23T08:52:02.370215","CE","60000000187","JOSÉ NOBRE GUIMARÃES"
"1340","2011-03-23T08:52:02.381968","CE","60000000188","LUISA GONÇALVES DA SILVA"
"13331","2011-03-23T08:52:02.394568","CE","60000000473","LUIZA MARIA DE OLIVEIRA LINS"
"13122","2011-03-23T08:52:02.406537","CE","60000000477","MARIA BETANIA DE ANDRADE SOUSA"
"13140","2011-03-23T08:52:02.418588","CE","60000000479","MARIA DO CARMO BEZERRA ALVES MARTINS"
"13180","2011-03-23T08:52:02.431261","CE","60000000801","NILMARA FURTADO BARROSO"
"13456","2011-03-23T08:52:02.443816","CE","60000000485","RACHEL XIMENES MARQUES"
"151","2011-03-23T08:52:02.455806","CE","60000000157","WALDEMIR CATANHO DE SENA JUNIOR"
"70222","2011-03-23T08:52:02.468366","CE","60000000750","AUGUSTO CESAR JUNIOR GOMES"
"70255","2011-03-23T08:52:02.480830","CE","60000000230","FERNANDO CEZAR CIDRAO GUEDES"
"70000","2011-03-23T08:52:02.492787","CE","60000000725","FERNANDO PEREIRA FARIAS"
"70777","2011-03-23T08:52:02.504485","CE","60000000748","MARIGESIO MOURA DA SILVA"
"70123","2011-03-23T08:52:02.517481","CE","60000000236","PAULO DE TARSO FACO BEZERRA"
"14555","2011-03-23T08:52:02.528989","CE","60000000526","ALDIZIO ALVES BRITO"
"1420","2011-03-23T08:52:02.541474","CE","60000000862","ANTÔNIA CLÉSIA FERREIRA DA CUNHA"
"1441","2011-03-23T08:52:02.552631","CE","60000001011","ANTONIO ATILANO SOUSA AYRES DE MOURA"
"14333","2011-03-23T08:52:02.564308","CE","60000000531","ANTONIO JOSE QUIRINO DOS SANTOS"
"14999","2011-03-23T08:52:02.597381","CE","60000000532","ANTONIO SANTIAGO DO NASCIMENTO"
"14111","2011-03-23T08:52:02.607036","CE","60000000535","CLAUTHENES DE MATOS PINHEIRO"
"14888","2011-03-23T08:52:02.615423","CE","60000000536","CONCEICAO DE MARIA DA SILVA LIMA"
"14100","2011-03-23T08:52:02.625167","CE","60000000537","DAYANY GOMES DA SILVA"
"14777","2011-03-23T08:52:02.635336","CE","60000000538","ELZIRA MARIA DA SILVA FREITAS"
"14500","2011-03-23T08:52:02.647135","CE","60000001010","FRANCISCO DE ASSIS ALVES"
"14653","2011-03-23T08:52:02.658108","CE","60000000545","FRANCISCO JOAO DA COSTA SILVA"
"14612","2011-03-23T08:52:02.669878","CE","60000000547","FRANCISCO JOSE DA SILVA"
"14444","2011-03-23T08:52:02.681463","CE","60000000548","FRANCISCO JOSE GONCALVES DE LEMOS"
"14563","2011-03-23T08:52:02.694047","CE","60000000550","FRANCISCO RODRIGUES FILHO"
"14300","2011-03-23T08:52:02.707019","CE","60000000803","FRANCISCO VALDETE VASCONCELOS ARAUJO"
"14001","2011-03-23T08:52:02.720068","CE","60000000742","GEORGE WASHINGTON HOLANDA PEDROSA"
"14123","2011-03-23T08:52:02.731824","CE","60000000554","IVAN ALBUQUERQUE DE OLIVEIRA"
"1451","2011-03-23T08:52:02.744319","CE","60000000280","JOSE ARNON CRUZ BEZERRA DE MENEZES"
"14210","2011-03-23T08:52:02.756158","CE","60000000557","JOSE CLEONILTON FERREIRA PEREIRA"
"14514","2011-03-23T08:52:02.769459","CE","60000000743","JOSE TORRES COURA NETO"
"14567","2011-03-23T08:52:02.780787","CE","60000000564","LAVOISIER FERRER LIMA"
"14014","2011-03-23T08:52:02.793154","CE","60000000568","MANOEL MESSIAS LUCENA SOARES"
"14789","2011-03-23T08:52:02.803441","CE","60000000781","PAULO MAMEDIO PINHEIRO ALMEIDA"
"14222","2011-03-23T08:52:02.814630","CE","60000000573","QUITERIA RISALVA ROSA VIEIRA"
"14007","2011-03-23T08:52:02.827095","CE","60000000578","VALDECIR BARBOSA LIMA"
"14000","2011-03-23T08:52:02.837703","CE","60000000580","VANDERLEY FARIAS PEDROSA"
"36600","2011-03-23T08:52:02.848106","CE","60000001008","ADRIANO BENTO DA SILVA"
"36040","2011-03-23T08:52:02.860060","CE","60000000775","ANTONIO MARCOS DA SILVA OLIVEIRA"
"36140","2011-03-23T08:52:02.870706","CE","60000000614","ANTONIO MAURICIO BEZERRA"
"36789","2011-03-23T08:52:02.881734","CE","60000000616","CÉSAR WAGNER MAIA MARTINS"
"36123","2011-03-23T08:52:02.893050","CE","60000000766","CÍCERO SANTOS DA SILVA"
"36111","2011-03-23T08:52:02.905644","CE","60000000615","CIRO ALBUQUERQUE MARQUES"
"36159","2011-03-23T08:52:02.917438","CE","60000000777","DANILO DA SILVA MIRANDA"
"3612","2011-03-23T08:52:02.929673","CE","60000000787","EDISIO DA SILVA BELO"
"36234","2011-03-23T08:52:02.940440","CE","60000000770","EDVALDO ARAÚJO OLIVEIRA"
"3644","2011-03-23T08:52:02.951743","CE","60000000784","FRANCISCA CONSUELO DIAS"
"36007","2011-03-23T08:52:02.962368","CE","60000000769","FRANCISCO DE QUEIROZ SILVA"
"36666","2011-03-23T08:52:02.972843","CE","60000000619","FRANCISCO FERREIRA JUSTA"
"36150","2011-03-23T08:52:02.983808","CE","60000000764","FRANCISCO FLÁVIO FREIRE BARBOSA"
"36100","2011-03-23T08:52:02.994003","CE","60000000620","FRANCISCO JOCELIO CAVALCANTE RODRIGUES"
"36222","2011-03-23T08:52:03.004324","CE","60000000621","FRANCISCO JOSÉ CUNHA DE QUEIROZ"
"3600","2011-03-23T08:52:03.016495","CE","60000000610","FRANCISCO LAÉLIO DE OLIVEIRA BEDÊ"
"36190","2011-03-23T08:52:03.026787","CE","60000000765","FRANCISCO ROBSON DOS SANTOS ROCHA"
"3660","2011-03-23T08:52:03.039349","CE","60000000611","FRANCISCO TAILSON PINHEIRO"
"36660","2011-03-23T08:52:03.051487","CE","60000000776","FRANCISCO VALDECI TEIXEIRA DA SILVA"
"36036","2011-03-23T08:52:03.062620","CE","60000000622","GEORGE MARCONI SOUSA SILVA"
"36574","2011-03-23T08:52:03.095951","CE","60000001009","JOÃO BENEVIDES SOUTO MARIANO"
"36777","2011-03-23T08:52:03.135855","CE","60000000623","JOEL VENTURA DA SILVA"
"36220","2011-03-23T08:52:03.195859","CE","60000000624","JORGE VANDECY VASCONCELOS"
"3678","2011-03-23T08:52:03.255824","CE","60000000612","JOSÉ MARIA LOPES DE SOUSA"
"36999","2011-03-23T08:52:03.315826","CE","60000000625","JOSÉ WELLINGTON SOARES"
"36333","2011-03-23T08:52:03.375831","CE","60000000762","MANOEL ALEXANDRE ALVES"
"36369","2011-03-23T08:52:03.435820","CE","60000000789","MARCIA CRISTIANE NOROES TAVARES SAMPAIO GONDIM"
"36136","2011-03-23T08:52:03.495819","CE","60000000631","MÁRCIO DE WEIMAR THÉ"
"36213","2011-03-23T08:52:03.553185","CE","60000000632","NECI COSTA DE PAULO"
"36483","2011-03-23T08:52:03.564201","CE","60000000633","PEDRO HELIO DE MOURA"
"36555","2011-03-23T08:52:03.575932","CE","60000000634","SANDY FRAGOSO VIEIRA"
"36456","2011-03-23T08:52:03.588258","CE","60000000635","STANLEY DE ARÊA LEÃO"
"36800","2011-03-23T08:52:03.623183","CE","60000000636","TALVANI BRITO RIBEIRO"
"36936","2011-03-23T08:52:03.809223","CE","60000000637","VALDECI BARBOSA BARROS"
"36149","2011-03-23T08:52:03.818899","CE","60000000638","VANDA XAVIER DO NASCIMENTO"
"36444","2011-03-23T08:52:03.830258","CE","60000000639","VICTOR MOTA APOLONIO"
"19881","2011-03-23T08:52:03.842648","CE","60000000693","ALEXANDRA DA CUNHA SA"
"19334","2011-03-23T08:52:03.854148","CE","60000000590","ANTONIO BRASILEIRO PONTES"
"19342","2011-03-23T08:52:03.864923","CE","60000000692","ANTONIO COSTA SILVA"
"19497","2011-03-23T08:52:03.876149","CE","60000000523","ANTONIO DE ALMEIDA ROCHA"
"19453","2011-03-23T08:52:03.889039","CE","60000000687","ANTONIO GONÇALVES LOPES"
"19133","2011-03-23T08:52:03.904117","CE","60000000647","ANTONIO MARQUES DE SOUZA FILHO"
"19000","2011-03-23T08:52:03.917123","CE","60000000607","ARLETE APARECIDA AMENT DAMASCENO"
"19800","2011-03-23T08:52:03.929088","CE","60000000587","ARLINDO GIRAO MOTA"
"19669","2011-03-23T08:52:03.940904","CE","60000000681","AURILENE SILVA DE OLIVEIRA"
"19678","2011-03-23T08:52:03.953823","CE","60000001021","BEZALIEL RIBEIRO DE FARIAS"
"19090","2011-03-23T08:52:04.034272","CE","60000000689","CLAUDIO HENRIQUE GADELHA LOPES"
"19147","2011-03-23T08:52:04.046291","CE","60000000691","CONCEICAO DE MARIA VENANCIO"
"19100","2011-03-23T08:52:04.058308","CE","60000000711","EDVANIA MATIAS GOES"
"19201","2011-03-23T08:52:04.071473","CE","60000000678","ELENITA SOBRINHO DOS SANTOS"
"19988","2011-03-23T08:52:04.083160","CE","60000000585","FRANCINETE MARQUES DE OLIVEIRA"
"19001","2011-03-23T08:52:04.095918","CE","60000000704","FRANCISCA KATIA AUGUSTA FERREIRA"
"19555","2011-03-23T08:52:04.107245","CE","60000000640","FRANCISCO ANDRADE COSTA"
"19910","2011-03-23T08:52:04.120126","CE","60000000706","FRANCISCO ARNILO ROMAO DE ABREU"
"19491","2011-03-23T08:52:04.134997","CE","60000000510","FRANCISCO CORACY CARNEIRO MONTEIRO"
"19120","2011-03-23T08:52:04.147452","CE","60000000597","FRANCISCO DERIVALDO GONÇALVES LIMA"
"1999","2011-03-23T08:52:04.159501","CE","60000000277","FRANCISCO EDSON LOPES DA SILVA"
"19222","2011-03-23T08:52:04.171564","CE","60000000593","FRANCISCO FERREIRA ROCHA"
"19059","2011-03-23T08:52:04.182536","CE","60000000501","FRANCISCO HENRIQUE SATILES DE ALMEIDA"
"19888","2011-03-23T08:52:04.192856","CE","60000000524","FRANCISCO IPIRAJA DE OLIVEIRA"
"19990","2011-03-23T08:52:04.203484","CE","60000000502","FRANCISCO ITAMAR BEZERRA DOS SANTOS"
"19199","2011-03-23T08:52:04.216285","CE","60000000606","FRANCISCO JOSE DE CASTRO MIRANDA"
"19258","2011-03-23T08:52:04.227647","CE","60000000596","FRANCISCO OSMIDIO BRIGIDO BEZERRA LIMA"
"19235","2011-03-23T08:52:04.242701","CE","60000000508","FRANCISCO PINTO RIBEIRO"
"19900","2011-03-23T08:52:04.254832","CE","60000000679","FRANCISCO WALBER MATIAS COSTA"
"19599","2011-03-23T08:52:04.267817","CE","60000000705","GERALDO MAGELA RIOS FILHO"
"19135","2011-03-23T08:52:04.279855","CE","60000000605","HELENA SOARES MENDES"
"19369","2011-03-23T08:52:04.291491","CE","60000000503","HELOISA CRISTINA GOMES DE BRITO"
"19799","2011-03-23T08:52:04.302898","CE","60000000509","JAIR MATIAS QUEIROZ"
"19200","2011-03-23T08:52:04.315322","CE","60000000514","JESONI GRUSKA BENEVIDES"
"19876","2011-03-23T08:52:04.326931","CE","60000000519","JOAO BATISTA GOMES DE OLIVEIRA"
"19190","2011-03-23T08:52:04.339231","CE","60000000504","JOAO CLEANO BEZERRA MARTINS"
"19111","2011-03-23T08:52:04.351054","CE","60000000599","JOAO PATROCINIO DE SOUZA"
"19566","2011-03-23T08:52:04.363617","CE","60000000511","JOSE ADAMIR MARTINS"
"19322","2011-03-23T08:52:04.376943","CE","60000000662","JOSE ANTONIO VIEIRA DE HOLANDA"
"19119","2011-03-23T08:52:04.388421","CE","60000000604","JOSE CELITO BRANDAO"
"19600","2011-03-23T08:52:04.399797","CE","60000000703","JOSE ERIVALDO BRAGA"
"19123","2011-03-23T08:52:04.412510","CE","60000000232","JOSE JOAO ALVES ALMEIDA"
"19019","2011-03-23T08:52:04.425186","CE","60000000592","JOSE MARIA DO NASCIMENTO"
"19444","2011-03-23T08:52:04.436535","CE","60000000645","JOSE OTACIANO DE OLIVEIRA LIMA"
"19991","2011-03-23T08:52:04.448500","CE","60000000684","JOSE WELITON OLIVEIRA DA PASCOA"
"19007","2011-03-23T08:52:04.459584","CE","60000000516","JOSILDO ALVES DA SILVA"
"19999","2011-03-23T08:52:04.471983","CE","60000000233","JOVANILDO SOBRAL DO NASCIMENTO"
"19789","2011-03-23T08:52:04.484895","CE","60000000234","JULIO CESAR COSTA LIMA JUNIOR"
"19777","2011-03-23T08:52:04.497040","CE","60000000512","LUCIA DE FATIMA NOBRE URBANO"
"19010","2011-03-23T08:52:04.510234","CE","60000000600","LUCIANO JOSE ARAUJO COELHO"
"19113","2011-03-23T08:52:04.523472","CE","60000000688","MANOEL MENDES DA SILVA"
"19478","2011-03-23T08:52:04.534482","CE","60000000641","MARCOS ANTONIO BORIS DO NASCIMENTO"
"19333","2011-03-23T08:52:04.547027","CE","60000000235","MARCOS VENICIOS ALVES LANDIM"
"19901","2011-03-23T08:52:04.561296","CE","60000000591","MARIA DE OLIVEIRA ALVES"
"19489","2011-03-23T08:52:04.573187","CE","60000000690","MARIA ELIZABETH MIRANDA DOS SANTOS"
"19191","2011-03-23T08:52:04.584853","CE","60000000601","MARIA ZELIA SALES MESQUITA"
"19194","2011-03-23T08:52:04.596996","CE","60000000595","ONEIDA PONTES PINHEIRO MILHOME"
"19300","2011-03-23T08:52:04.609440","CE","60000000515","RAIMUNDO MAURILIO MAIA"
"19456","2011-03-23T08:52:04.621950","CE","60000000520","RAIMUNDO NAZION DO NASCIMENTO"
"19345","2011-03-23T08:52:04.659302","CE","60000000598","REGINA CELIA DUARTE MENDES"
"1978","2011-03-23T08:52:04.668166","CE","60000000283","RIBAMAR VIANA DA SILVA"
"19700","2011-03-23T08:52:04.679154","CE","60000000517","RONALDO FERREIRA PINTO"
"19294","2011-03-23T08:52:04.691130","CE","60000000594","TIBERIO CESAR DE OLIVEIRA MANO"
"19138","2011-03-23T08:52:04.704217","CE","60000000521","VALDECIR PAIVA ROSA"
"1933","2011-03-23T08:52:04.717037","CE","60000000286","VERONICA DO AMARAL MADEIRO BATISTA"
"43333","2011-03-23T08:52:04.731593","CE","60000000333","ADRIANA DA ROCHA TOME"
"43618","2011-03-23T08:52:04.743170","CE","60000000334","ANTONIO AUGUSTO MOREIRA E SILVA"
"43200","2011-03-23T08:52:04.754770","CE","60000000335","ANTONIO HELENO DOS SANTOS MONTEIRO"
"43000","2011-03-23T08:52:04.766889","CE","60000000336","ANTONIO PADUA ALMEIDA GOMES"
"43","2011-03-23T08:52:04.779448","CE","60000000313","ARISTIDES BRAGA NETO"
"4313","2011-03-23T08:52:04.793207","CE","60000000317","AUGUSTO JOSE BATISTA DA SILVA"
"4326","2011-03-23T08:52:04.804381","CE","60000000318","CICERO BEZERRA DA SILVA FILHO"
"4331","2011-03-23T08:52:04.815678","CE","60000000319","DANILO PINHEIRO GUERRA"
"43043","2011-03-23T08:52:04.826702","CE","60000000338","EDNALDO VIEIRA DO NASCIMENTO"
"4311","2011-03-23T08:52:04.836996","CE","60000000320","EMMANUEL MACHADO BARROS"
"43004","2011-03-23T08:52:04.848623","CE","60000000872","EVA FREIRE TAVARES"
"432","2011-03-23T08:52:04.859831","CE","60000000316","FABIOLA FEITOSA LIMA"
"4324","2011-03-23T08:52:04.872010","CE","60000000321","FELIPE ALVES MATIAS"
"4333","2011-03-23T08:52:04.883504","CE","60000000322","FRANCISCA ELETICE RODRIGUES"
"4322","2011-03-23T08:52:04.895670","CE","60000000323","FRANCISCO ANTONIO LOPES DOS SANTOS"
"43166","2011-03-23T08:52:04.906493","CE","60000000339","FRANCISCO DIONISIO DE BRITO BASILIO"
"4390","2011-03-23T08:52:04.917289","CE","60000000870","FRANCISCO GENARO DOS SANTOS"
"43023","2011-03-23T08:52:04.928081","CE","60000000340","FRANCISCO GLAYSON ROCHA MARANHAO"
"43678","2011-03-23T08:52:04.938443","CE","60000000341","FRANCISCO IRINEU DE FREITAS"
"43123","2011-03-23T08:52:04.949421","CE","60000000342","FRANCISCO JOSE ALVES GUIMARAES"
"43765","2011-03-23T08:52:04.959982","CE","60000000343","FRANCISCO JURACI SANTOS DA GUIA"
"43280","2011-03-23T08:52:04.972648","CE","60000000344","FRANCISCO MAURO JUSTA DE OLIVEIRA"
"43111","2011-03-23T08:52:04.983825","CE","60000000345","FRANCISCO NUNES DA SILVA"
"4321","2011-03-23T08:52:04.994754","CE","60000000324","FRANCISCO RUBENS DE CASTRO MAIA JUNIOR"
"43334","2011-03-23T08:52:05.006339","CE","60000000346","FRANCISCO RUI DE OLIVEIRA MAMEDE"
"4300","2011-03-23T08:52:05.017469","CE","60000000325","FRANCISCO VALERIO GOMES"
"4334","2011-03-23T08:52:05.029432","CE","60000000326","HENRY CHARLES VEIGA FERREIRA"
"43369","2011-03-23T08:52:05.041254","CE","60000000348","JERONIMO PAULO DA SILVA"
"43222","2011-03-23T08:52:05.054844","CE","60000000349","JESSE BARBOSA LOPES"
"4343","2011-03-23T08:52:05.067991","CE","60000000328","JOSE DOMINGUES ALVES GUIMARAES"
"43600","2011-03-23T08:52:05.087234","CE","60000000350","JOSE EDISIO OLIVEIRA TEIXEIRA PACHECO"
"43113","2011-03-23T08:52:05.099851","CE","60000000351","JOSE VALBERTO LEITE ESMERALDO"
"4344","2011-03-23T08:52:05.112173","CE","60000000329","JOSE VANDIR SOUSA SILVA"
"43777","2011-03-23T08:52:05.124586","CE","60000000352","JOSEFA ALVES DOS SANTOS LIMA"
"43456","2011-03-23T08:52:05.136859","CE","60000000353","LEIDE OLIVEIRA PESSOA DANTAS"
"432","2011-03-23T08:52:05.149201","CE","60000000315","LUIS DE GONZAGA MENDES CHAVES FILHO"
"4310","2011-03-23T08:52:05.162965","CE","60000000330","MARCUS RAIMUNDO CARVALHO DA SILVA FILHO"
"43654","2011-03-23T08:52:05.174403","CE","60000000355","MARGARIDA MARTINS PIMENTA GOTZ"
"43355","2011-03-23T08:52:05.186280","CE","60000000873","MARIA ASSUNCAO MELO DE OLIVEIRA"
"4366","2011-03-23T08:52:05.197476","CE","60000000871","MARIA DAS DORES HENRIQUE DE LIMA"
"4388","2011-03-23T08:52:05.209892","CE","60000000331","MARIO TAVARES GURJAO"
"43100","2011-03-23T08:52:05.221268","CE","60000000356","PASCOAL BERNARDINO DO REGO NETO"
"432","2011-03-23T08:52:05.233218","CE","60000000314","PAULO EDUARDO TEIXEIRA LIMA"
"43321","2011-03-23T08:52:05.245149","CE","60000000358","PERIGUARY FERREIRA DE GOES"
"43225","2011-03-23T08:52:05.256462","CE","60000000359","RAIMUNDO LAERTH DE ARAUJO"
"43","2011-03-23T08:52:05.268042","CE","60000000312","RAIMUNDO MARCELO CARVALHO DA SILVA"
"43443","2011-03-23T08:52:05.281222","CE","60000000360","RICARDO COSTA DE SIQUEIRA"
"43789","2011-03-23T08:52:05.293189","CE","60000000361","ROBERTO MESQUITA DA SILVEIRA JUNIOR"
"43888","2011-03-23T08:52:05.305407","CE","60000000362","SERGIO GARCIA TELLA"
"43002","2011-03-23T08:52:05.317574","CE","60000000876","SHEILA PEREIRA VERAS"
"43323","2011-03-23T08:52:05.329449","CE","60000000363","SOLANGE CUNHA SOARES"
"43010","2011-03-23T08:52:05.341568","CE","60000000364","VANESSA LIMA VIDAL"
"4354","2011-03-23T08:52:05.352992","CE","60000000332","ZAUDIVAR FELIX DE ALMEIDA"
"2525","2011-03-23T08:52:11.821057","DF","70000000718","ADELMIR ARAUJO SANTANA"
"255","2011-03-23T08:52:11.836547","DF","70000000713","ANNA CHRISTINA KUBITSCHEK BARBARÁ PEREIRA"
"25222","2011-03-23T08:52:11.847166","DF","70000001041","AUGUSTO CESAR SILVA DE TORRECILLAS"
"25155","2011-03-23T08:52:11.859146","DF","70000001122","BERNADETE DA SILVA ALVES"
"25725","2011-03-23T08:52:11.871459","DF","70000001096","BERNARDO QUEIROZ MONSA"
"25233","2011-03-23T08:52:11.884302","DF","70000001073","CINEZIO ALVES RODRIGUES"
"25120","2011-03-23T08:52:11.896443","DF","70000001107","DOUGLAS ALVES DE LIMA"
"25300","2011-03-23T08:52:11.910246","DF","70000001093","EDSON MARCOS FERREIRA"
"25777","2011-03-23T08:52:11.922630","DF","70000001042","ELANY CASTELO DE SOUZA LEAO"
"25000","2011-03-23T08:52:11.934789","DF","70000001040","ELIANA MARIA PASSOS PEDROSA"
"25325","2011-03-23T08:52:11.947643","DF","70000001052","EUCLIDES FERREIRA DE ASSUNÇAO"
"25600","2011-03-23T08:52:11.960563","DF","70000001043","FERNANDO FIDELIS SANTANA"
"25010","2011-03-23T08:52:11.972866","DF","70000001053","GERALDO NAVES FILHO"
"25051","2011-03-23T08:52:11.986034","DF","70000001099","HAMILTON TEIXEIRA DOS SANTOS"
"25789","2011-03-23T08:52:11.998707","DF","70000001050","ISIS ANGELICA DIAS DE LIMA"
"255","2011-03-23T08:52:12.010403","DF","70000000712","JOAO ALBERTO FRAGA SILVA"
"25999","2011-03-23T08:52:12.022567","DF","70000001056","JOAO LUIZ ARANTES DE FREITAS"
"25025","2011-03-23T08:52:12.035050","DF","70000001044","JUNIA MARIA BITTENCOURT ALVES DE LIMA"
"25345","2011-03-23T08:52:12.047821","DF","70000001049","MARIA DE LOURDES SILVA"
"25129","2011-03-23T08:52:12.061374","DF","70000001045","MARIA DO SOCORRO CRONEMBERGER COSTA GOMES"
"25103","2011-03-23T08:52:12.074244","DF","70000001065","MARIA INES FONTENELE MOURAO"
"25825","2011-03-23T08:52:12.085930","DF","70000001057","MARIA JOSE DE OLIVEIRA QUADRADO"
"456","2011-03-23T08:52:12.099735","DF","70000000716","OSORIO ADRIANO FILHO"
"25005","2011-03-23T08:52:12.114665","DF","70000001161","PATRICIA VALERIA RODRIGUES DOS SANTOS"
"25111","2011-03-23T08:52:12.127710","DF","70000001071","PAULO AFONSO MIRANDA LIMA"
"25500","2011-03-23T08:52:12.140529","DF","70000001095","PAULO FERNANDO CARNEIRO MONTEIRO"
"25123","2011-03-23T08:52:12.151619","DF","70000001058","PAULO ROBERTO RORIZ"
"25100","2011-03-23T08:52:12.163104","DF","70000001121","RAAD MTANIOS MASSOUH"
"25104","2011-03-23T08:52:12.175433","DF","70000001106","RAIMUNDO NONATO NUNES DE SOUSA"
"25105","2011-03-23T08:52:12.187294","DF","70000001061","RENATO LEVI PEREIRA DE BARROS"
"2577","2011-03-23T08:52:12.198324","DF","70000000737","ROBERTO EDUARDO VENTURA GIFFONI"
"25678","2011-03-23T08:52:12.211345","DF","70000001105","VALMIR DAMAZIO VALENTIM"
"25456","2011-03-23T08:52:12.222471","DF","70000001060","WILLIAM FREDERICO CARNEIRO DE ALMEIDA"
"25125","2011-03-23T08:52:12.234274","DF","70000001069","ZEZITO SARAIVA GOMES"
"65001","2011-03-23T08:52:12.246922","DF","70000000320","ANGELA ROSARIA BARBOSA ASSIS"
"65653","2011-03-23T08:52:12.259487","DF","70000000321","ANTONIO AILTON BATISTA DE OLIVEIRA"
"65123","2011-03-23T08:52:12.269745","DF","70000000322","ANTONIO APOLINARIO REBELO FIGUEIREDO"
"65655","2011-03-23T08:52:12.280094","DF","70000000324","ANTONIO JORGE DE SOUZA"
"65889","2011-03-23T08:52:12.291592","DF","70000001091","CENIR MARIA DA SILVA"
"65333","2011-03-23T08:52:12.301606","DF","70000000328","CLEONE JOSE GARCIA"
"65321","2011-03-23T08:52:12.312640","DF","70000000330","DORAILDE NOBRE DA SILVA"
"65107","2011-03-23T08:52:12.323270","DF","70000000332","EDNALDO PAIVA CAMPOS"
"65065","2011-03-23T08:52:12.334482","DF","70000000333","ENIO ROBERTO ALVES DE ARAUJO"
"65222","2011-03-23T08:52:12.346137","DF","70000000335","FRANCISCO NUNES FERNANDES"
"65444","2011-03-23T08:52:12.358489","DF","70000000337","HENRIQUE ANTONIO RODRIGUES DE OLIVEIRA"
"65489","2011-03-23T08:52:12.370760","DF","70000000338","ILDEU NERY DE ARAUJO"
"65133","2011-03-23T08:52:12.382425","DF","70000000340","ISMAEL DE OLIVEIRA CAITANO"
"65193","2011-03-23T08:52:12.394157","DF","70000000341","IVALDO CORREA DA SILVA"
"65192","2011-03-23T08:52:12.405673","DF","70000000342","IVAN RODRIGUES DA ROCHA"
"65412","2011-03-23T08:52:12.417414","DF","70000000344","JAILSON SOARES DE ALMEIDA"
"65376","2011-03-23T08:52:12.430109","DF","70000000347","JOAO DIAS DE OLIVEIRA"
"65111","2011-03-23T08:52:12.442941","DF","70000000349","JOSE ALBERTO DOS SANTOS"
"65234","2011-03-23T08:52:12.455477","DF","70000000350","JOSE ANTONIO GOMES COELHO"
"65100","2011-03-23T08:52:12.467901","DF","70000000351","JOSE MARCOS DOS SANTOS"
"6565","2011-03-23T08:52:12.480159","DF","70000000552","JOSÉ MESSIAS DE SOUZA"
"65555","2011-03-23T08:52:12.495051","DF","70000000357","JULIMAR GONCALVES DE CARVALHO"
"65659","2011-03-23T08:52:12.506383","DF","70000000360","KATIA FERREIRA MEDEIROS"
"65400","2011-03-23T08:52:12.519456","DF","70000000361","LEANDRO DE BORJA REIS CERQUEIRA"
"65777","2011-03-23T08:52:12.530691","DF","70000001039","LEONCIO MACKENTTONCH GARCIA NUNES"
"400","2011-03-23T08:52:12.542837","DF","70000000651","LUIS CLAUDIO DA COSTA AVELAR"
"65656","2011-03-23T08:52:12.555074","DF","70000000366","MARCELO DAMASCENO DE SENA"
"65888","2011-03-23T08:52:12.567010","DF","70000001038","MARIA CRISTINA FRANCO PAZZINE"
"65165","2011-03-23T08:52:12.579798","DF","70000000370","MOYSES LEME DA SILVA NETO"
"65389","2011-03-23T08:52:12.591860","DF","70000001128","NAIZER MOREIRA DA SILVA"
"65478","2011-03-23T08:52:12.603631","DF","70000000371","PAULO HENRIQUE ABREU DE OLIVEIRA"
"65515","2011-03-23T08:52:12.616018","DF","70000000372","RAQUEL COLAÇO SALES"
"65565","2011-03-23T08:52:12.627430","DF","70000000373","REBECA BRAGA LAKISS GUSMÃO"
"65465","2011-03-23T08:52:12.641900","DF","70000000374","REGINALDO COSTA PORTO"
"65150","2011-03-23T08:52:12.676360","DF","70000001100","ROSIRENE SIQUEIRA SENA"
"65190","2011-03-23T08:52:12.706671","DF","70000001101","SILESIA HELENA RODRIGUES"
"212","2011-03-23T08:52:12.765814","DF","70000001108","DALVA DO NASCIMENTO"
"21","2011-03-23T08:52:12.825811","DF","70000001111","FRANK ALGOT EUGEN SVENSSON"
"212","2011-03-23T08:52:12.885801","DF","70000001113","JOÃO BATISTA DE CASTRO"
"21","2011-03-23T08:52:12.945830","DF","70000001131","JOÃO BATISTA DE JESUS SILVA"
